"","Date","Species","sex","Tree.ID","Orientation","Tray.colour","Tray.position.ID","Weight","Treatment","With.male","With.female","Comments","day","POINT_X","POINT_Y","dbh","BudBurstDay","BudBurstGrad","CatHalfDay","CatHalfGrad","FrassHalfDay","FrassHalfGrad","MothHalfDay","MothHalfGrad","CatPeakDay","MothPeakDay"
"1",2023-11-27,"wm","f","17484","n","purple","c10",NA,"storage","n/a","n/a","",331,-1.335889048,51.77329483,1313,102.5272605,0.026474544,145.4081837,0.08412717,140.584524,0.07252145,342.296007483337,0.068218699608054,147.333333333333,343.365384615385
"2",2023-11-27,"wm","f","17484","n","purple","c12",NA,"storage","n/a","n/a","",331,-1.335889048,51.77329483,1313,102.5272605,0.026474544,145.4081837,0.08412717,140.584524,0.07252145,342.296007483337,0.068218699608054,147.333333333333,343.365384615385
"3",2023-11-27,"wm","f","17863","n","purple","c4",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"4",2023-11-27,"wm","f","17028","n","purple","c5",NA,"storage","n/a","n/a","",331,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"5",2023-11-27,"wm","f","17307","s","purple","c6",NA,"storage","n/a","n/a","",331,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"6",2023-11-27,"wm","f","17893","s","purple","c9",NA,"storage","n/a","n/a","",331,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"7",2023-11-27,"wm","f","17863","n","purple","d1",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"8",2023-11-27,"wm","f","16089","n","purple","d10",NA,"storage","n/a","n/a","",331,-1.336912991,51.77348298,933,114.3346563,0.020811477,148.0182511,0.140062399,144.3092098,0.066232213,343.468141499606,0.0873250758187686,149.869565217391,344
"9",2023-11-27,"wm","f","17863","s","purple","d11",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"10",2023-11-27,"wm","f","16091","s","purple","d12",NA,"storage","n/a","n/a","",331,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"11",2023-11-27,"wm","f","16091","s","purple","d2",NA,"storage","n/a","n/a","",331,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"12",2023-11-27,"wm","f","17307","s","purple","d3",NA,"storage","n/a","n/a","",331,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"13",2023-11-27,"wm","f","16682","s","purple","d4",NA,"storage","n/a","n/a","",331,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"14",2023-11-27,"wm","f","17893","s","purple","d5",NA,"storage","n/a","n/a","",331,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"15",2023-11-27,"wm","f","17484","s","purple","d7",NA,"storage","n/a","n/a","",331,-1.335889048,51.77329483,1313,102.5272605,0.026474544,145.4081837,0.08412717,140.584524,0.07252145,342.296007483337,0.068218699608054,147.333333333333,343.365384615385
"16",2023-11-27,"wm","f","16682","s","purple","d8",NA,"storage","n/a","n/a","",331,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"17",2023-11-27,"wm","f","17028","n","purple","d9",NA,"storage","n/a","n/a","",331,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"18",2023-11-27,"wm","f","17863","s","purple","e1",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"19",2023-11-27,"wm","f","14511","s","purple","e3",NA,"storage","n/a","n/a","",331,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"20",2023-11-27,"wm","f","17028","s","purple","e5",NA,"storage","n/a","n/a","",331,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"21",2023-11-27,"wm","f","16682","s","purple","e6",NA,"storage","n/a","n/a","",331,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"22",2023-11-27,"wm","f","17028","n","purple","e7",NA,"storage","n/a","n/a","",331,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"23",2023-11-27,"wm","f","17863","s","purple","e8",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"24",2023-11-27,"wm","m","17907","s","s1","b7",NA,"storage","n/a","n/a","",331,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"25",2023-11-27,"wm","m","17115","s","s1","b8",NA,"storage","n/a","n/a","",331,-1.337471634,51.77389715,921,109.5497352,0.023553536,147.7711457,0.077798923,141.427759,0.066559993,343.261808744984,0.0580116269494763,149.345454545455,344.66
"26",2023-11-27,"wm","m","16682","s","s1","b9",NA,"storage","n/a","n/a","",331,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"27",2023-11-27,"wm","m","17484","n","s1","c1",NA,"storage","n/a","n/a","",331,-1.335889048,51.77329483,1313,102.5272605,0.026474544,145.4081837,0.08412717,140.584524,0.07252145,342.296007483337,0.068218699608054,147.333333333333,343.365384615385
"28",2023-11-27,"wm","m","16106","s","s1","c2",NA,"storage","n/a","n/a","",331,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"29",2023-11-27,"wm","m","21184","s","s1","c3",NA,"storage","n/a","n/a","",331,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"30",2023-11-27,"wm","m","16180","s","s1","c4",NA,"storage","n/a","n/a","",331,-1.336456561,51.77350031,875,115.0233385,0.020596361,147.7530089,0.072403107,142.0284327,0.055773548,NA,NA,149.8,337.25
"31",2023-11-27,"wm","m","17863","n","s1","c5",NA,"storage","n/a","n/a","",331,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"32",2023-11-27,"wm","m","18178","s","s1","c6",NA,"storage","n/a","n/a","",331,-1.336194405,51.77421848,857,102.1136247,0.030706564,145.469189,0.105608473,142.0475885,0.062190984,340.662086560581,0.067615048805236,146.836734693878,343.225806451613
"33",2023-11-29,"wm","f","17863","s","o1","a1",0.018,"mated","y","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"34",2023-11-29,"wm","f","17863","s","purple","a1",0.023,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"35",2023-11-29,"wm","m","20708","n","s1","a1",NA,"storage","n/a","n/a","",333,-1.335889048,51.77329483,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.333333333333
"36",2023-11-29,"wm","f","17028","n","o1","a10",0.0335,"mated","n","n/a","",333,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"37",2023-11-29,"wm","f","19872","s","purple","a10",0.0224,"storage","n/a","n/a","",333,-1.337561956,51.77324437,796,111.7199671,0.02084792,146.1788152,0.278424806,142.6816225,0.07428928,339.905759890012,0.0903724082939959,147.039473684211,340.75
"38",2023-11-29,"wm","f","19872","s","purple","a11",0.0438,"storage","n/a","n/a","",333,-1.337561956,51.77324437,796,111.7199671,0.02084792,146.1788152,0.278424806,142.6816225,0.07428928,339.905759890012,0.0903724082939959,147.039473684211,340.75
"39",2023-11-29,"wm","f","21184","n","purple","a12",0.0355,"storage","n/a","n/a","",333,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"40",2023-11-29,"wm","m","14511","s","s1","a2",NA,"storage","n/a","n/a","",333,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"41",2023-11-29,"wm","f","17863","s","purple","a2",0.0159,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"42",2023-11-29,"wm","f","17115","s","o1","a2",0.0227,"mated","n","n/a","",333,-1.337471634,51.77389715,921,109.5497352,0.023553536,147.7711457,0.077798923,141.427759,0.066559993,343.261808744984,0.0580116269494763,149.345454545455,344.66
"43",2023-11-29,"wm","f","14511","s","o1","a3",0.0209,"mated","n","n/a","",333,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"44",2023-11-29,"wm","f","17863","s","purple","a3",0.0169,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"45",2023-11-29,"wm","m","17863","n","s1","a3",NA,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"46",2023-11-29,"wm","f","14511","s","purple","a4",0.0207,"storage","n/a","n/a","",333,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"47",2023-11-29,"wm","f","17863","n","o1","a4",0.0275,"mated","y","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"48",2023-11-29,"wm","f","19872","s","o1","a5",0.0241,"mated","y","n/a","",333,-1.337561956,51.77324437,796,111.7199671,0.02084792,146.1788152,0.278424806,142.6816225,0.07428928,339.905759890012,0.0903724082939959,147.039473684211,340.75
"49",2023-11-29,"wm","m","16091","s","s1","a6",NA,"storage","n/a","n/a","",333,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"50",2023-11-29,"wm","f","17863","n","purple","a6",0.0119,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"51",2023-11-29,"wm","f","21184","s","o1","a6",0.0389,"mated","n","n/a","",333,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"52",2023-11-29,"wm","f","17307","s","o1","a7",0.0228,"mated","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"53",2023-11-29,"wm","m","17307","s","s1","a7",NA,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"54",2023-11-29,"wm","f","17863","n","purple","a7",0.0198,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"55",2023-11-29,"wm","m","19864","n","s1","a8",NA,"storage","n/a","n/a","",333,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"56",2023-11-29,"wm","f","17863","n","purple","a8",0.0211,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"57",2023-11-29,"wm","f","18178","s","o1","a8",0.0333,"mated","y","n/a","",333,-1.336194405,51.77421848,857,102.1136247,0.030706564,145.469189,0.105608473,142.0475885,0.062190984,340.662086560581,0.067615048805236,146.836734693878,343.225806451613
"58",2023-11-29,"wm","f","16682","s","o1","a9",0.0314,"mated","n","n/a","",333,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"59",2023-11-29,"wm","f","17863","s","purple","a9",0.0418,"storage","n/a","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"60",2023-11-29,"wm","f","17863","n","o1","b1",0.0144,"mated","n","n/a","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"61",2023-11-29,"wm","f","21184","s","purple","b1",0.0104,"storage","n/a","n/a","",333,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"62",2023-11-29,"wm","f","17484","n","o1","b2",0.0197,"mated","n","n/a","",333,-1.335889048,51.77329483,1313,102.5272605,0.026474544,145.4081837,0.08412717,140.584524,0.07252145,342.296007483337,0.068218699608054,147.333333333333,343.365384615385
"63",2023-11-29,"wm","f","17307","s","purple","b3",0.0238,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"64",2023-11-29,"wm","f","17321","s","o1","b3",0.0384,"mated","n","n/a","",333,-1.33660622,51.77414204,685,97.82365213,0.034306464,143.1023159,0.097047352,140.4070326,0.06288016,338.315121300613,0.146990717894566,NA,341
"65",2023-11-29,"wm","f","17307","s","purple","b4",0.0293,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"66",2023-11-29,"wm","f","17307","s","purple","b5",0.0376,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"67",2023-11-29,"wm","f","17307","s","purple","b6",0.0185,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"68",2023-11-29,"wm","f","17307","n","purple","b7",0.0289,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"69",2023-11-29,"wm","f","17307","s","purple","b8",0.0365,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"70",2023-11-29,"wm","f","17307","s","purple","b9",0.0281,"storage","n/a","n/a","",333,-1.33681459,51.77404004,860,107.334103,0.020400888,146.2984911,0.093250571,141.5987909,0.073865657,341.799798675211,0.0604094184085977,NA,343.055555555556
"71",2023-11-29,"wm","f","17028","s","purple","c1",0.0207,"storage","n/a","n/a","",333,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"72",2023-11-29,"wm","f","14128","n","n/a","n/a",0.0233,"Lionel","n/a","n/a","",333,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"73",2023-11-29,"wm","f","14128","n","n/a","n/a",0.0183,"Lionel","n/a","n/a","",333,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"74",2023-11-29,"wm","f","14128","s","n/a","n/a",0.024,"Lionel","n/a","n/a","",333,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"75",2023-12-01,"wm","m","14291","n","s1","b1",NA,"storage","n/a","n/a","",335,-1.337666122,51.77333321,768,118.6816115,0.021104355,147.3090595,0.048692383,143.6151092,0.059220206,342.902615191356,0.0454519494671212,149.75,344.3
"76",2023-12-01,"wm","f","14511","n","o1","b4",0.0265,"mated","n","n/a","",335,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"77",2023-12-01,"wm","f","16091","s","o1","b5",0.0116,"mated","n","n/a","",335,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"78",2023-12-01,"wm","f","16091","n","blue","a1",0.0257,"storage","n/a","n/a","",335,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"79",2023-12-01,"wm","f","17863","s","blue","a3",0.0268,"storage","n/a","n/a","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"80",2023-12-01,"wm","f","17863","n","o1","b6",0.0111,"mated","y","n/a","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"81",2023-12-01,"wm","f","17863","n","o1","b7",0.0222,"mated","y","n/a","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"82",2023-12-01,"wm","f","17863","n","o1","b8",0.0106,"mated","y","n/a","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"83",2023-12-01,"wm","m","19864","n","s1","b3",NA,"storage","n/a","n/a","",335,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"84",2023-12-01,"wm","m","19864","n","s1","b4",NA,"storage","n/a","n/a","",335,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"85",2023-12-01,"wm","m","21184","s","s1","b5",NA,"storage","n/a","n/a","",335,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"86",2023-12-01,"wm","m","21184","s","s1","b6",NA,"storage","n/a","n/a","",335,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"87",2023-12-01,"wm","f","17321","n","n/a","n/a",0.0354,"Lionel","n/a","n/a","",335,-1.33660622,51.77414204,685,97.82365213,0.034306464,143.1023159,0.097047352,140.4070326,0.06288016,338.315121300613,0.146990717894566,NA,341
"88",2023-12-01,"wm","m","17321","n","n/a","n/a",NA,"Lionel","n/a","n/a","",335,-1.33660622,51.77414204,685,97.82365213,0.034306464,143.1023159,0.097047352,140.4070326,0.06288016,338.315121300613,0.146990717894566,NA,341
"89",2023-12-01,"wm","f","14128","s","n/a","n/a",0.0266,"Lionel","n/a","n/a","",335,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"90",2023-12-01,"wm","f","14128","s","n/a","n/a",0.0265,"Lionel","n/a","n/a","",335,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"91",2023-12-01,"wm","m","14128","s","n/a","n/a",NA,"Lionel","n/a","n/a","",335,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"92",2023-11-27,"wm","m","19872","s","s1","c9",NA,"storage","y","o1 a5","",331,-1.337561956,51.77324437,796,111.7199671,0.02084792,146.1788152,0.278424806,142.6816225,0.07428928,339.905759890012,0.0903724082939959,147.039473684211,340.75
"93",2023-12-01,"wm","m","17863","","s1","a10",NA,"storage","y","o1 b6","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"94",2023-12-01,"wm","m","17863","n","s1","b10",NA,"storage","y","o1 b8","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"95",2023-12-01,"wm","m","17863","n","s1","c10",NA,"storage","y","o1 b7","",335,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"96",2023-11-29,"wm","m","17863","s","s1","d1",NA,"storage","y","o1 a1","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"97",2023-11-29,"wm","m","17863","s","s1","d2",NA,"storage","y","o1 a4","",333,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"98",2023-11-29,"wm","m","21184","s","s1","d3",NA,"storage","y","o1 a6","",333,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"99",2023-12-04,"wm","f","14511","s","lost","lost",NA,"lost","lost","lost","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"100",2023-12-04,"wm","f","14511","s","o1","b9",0.0181,"mated","y","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"101",2023-12-04,"wm","f","14511","s","blue","a5",0.0301,"storage","n/a","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"102",2023-12-04,"wm","f","14511","s","blue","a6",0.0298,"storage","n/a","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"103",2023-12-04,"wm","f","14511","s","blue","a7",0.0258,"storage","n/a","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"104",2023-12-04,"wm","f","14511","n","blue","a8",0.029,"storage","n/a","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"105",2023-12-04,"wm","f","14511","n","blue","a9",0.0304,"storage","n/a","n/a","",338,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"106",2023-12-04,"wm","f","14128","n","n/a","n/a",0.0232,"Lionel","n/a","n/a","",338,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"107",2023-12-04,"wm","f","14128","n","n/a","n/a",0.0432,"Lionel","n/a","n/a","",338,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"108",2023-12-04,"wm","f","14128","n","n/a","n/a",0.0372,"Lionel","n/a","n/a","",338,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"109",2023-12-04,"wm","f","14128","n","n/a","n/a",0.033,"Lionel","n/a","n/a","",338,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
"110",2023-12-04,"wm","f","14128","n","n/a","n/a",0.0249,"Lionel","n/a","n/a","",338,-1.338612353,51.77337749,896,111.7209419,0.025353477,146.6767608,0.103786383,143.3874671,0.065979244,345.342892605413,0.0560458022072146,148.080459770115,345.792207792208
